policy_id,customer_id,policy_type,premium,sum_insured,start_date,end_date
11683,5822,Life,1021,102100,7/20/2022,1/28/2027
11684,5822,Motor,3668,366800,2/14/2021,2/6/2026
11685,5823,Motor,1536,153600,5/9/2020,3/30/2022
11686,5823,Life,4985,498500,8/9/2020,1/17/2024
11687,5823,Health,4722,472200,9/21/2023,10/16/2027
11688,5824,Health,4983,498300,5/18/2020,5/24/2021
11689,5824,Life,3770,377000,5/31/2021,9/25/2025
11690,5825,Health,2331,233100,10/15/2021,9/19/2025
11691,5825,Health,1441,144100,12/10/2020,6/29/2022
11692,5825,Health,2661,266100,4/11/2024,10/21/2028
11693,5826,Health,1441,144100,12/23/2020,1/5/2023
11694,5826,Health,2020,202000,5/8/2021,10/2/2023
11695,5827,Health,1669,166900,8/12/2024,3/31/2029
11696,5827,Motor,3047,304700,9/5/2021,8/10/2026
11697,5827,Motor,3332,333200,9/30/2021,11/23/2023
11698,5828,Life,4947,494700,1/24/2022,3/22/2026
11699,5829,Motor,4589,458900,1/7/2024,5/26/2028
11700,5829,Motor,757,75700,10/11/2024,8/6/2027
11701,5830,Motor,4615,461500,11/29/2021,10/26/2023
11702,5831,Motor,1004,100400,4/10/2024,3/16/2028
11703,5832,Health,1282,128200,11/20/2024,2/21/2027
11704,5832,Life,4281,428100,12/17/2020,11/28/2024
11705,5832,Motor,3378,337800,6/27/2023,9/9/2026
11706,5833,Life,2206,220600,6/24/2021,9/22/2024
11707,5834,Health,2155,215500,1/17/2024,11/21/2025
11708,5834,Motor,2984,298400,9/23/2023,8/22/2026
11709,5834,Life,1303,130300,12/13/2022,1/7/2025
11710,5835,Health,3415,341500,4/19/2024,9/7/2025
11711,5836,Motor,969,96900,9/29/2021,1/20/2024
11712,5837,Life,4190,419000,7/25/2021,4/24/2025
11713,5837,Health,1003,100300,9/3/2022,4/16/2026
11714,5837,Health,3257,325700,9/27/2021,6/16/2025
11715,5838,Health,3545,354500,12/13/2021,8/6/2025
11716,5838,Health,2453,245300,10/3/2022,9/2/2024
11717,5838,Life,4252,425200,4/20/2021,12/6/2022
11718,5839,Life,4505,450500,4/15/2024,6/17/2026
11719,5840,Health,1314,131400,2/20/2023,7/22/2027
11720,5840,Motor,4923,492300,1/22/2021,6/14/2024
11721,5841,Health,3996,399600,11/9/2022,5/21/2024
11722,5841,Health,1342,134200,5/3/2021,6/23/2023
11723,5842,Health,4358,435800,9/30/2020,8/24/2023
11724,5842,Motor,1134,113400,11/29/2020,9/25/2023
11725,5842,Health,1100,110000,12/20/2021,9/23/2025
11726,5843,Motor,832,83200,11/2/2024,4/11/2027
11727,5844,Motor,692,69200,5/5/2021,3/7/2024
11728,5844,Motor,1746,174600,10/18/2024,3/7/2028
11729,5844,Motor,2569,256900,2/27/2022,7/29/2024
11730,5845,Motor,2712,271200,1/1/2023,2/20/2027
11731,5845,Motor,4642,464200,11/1/2023,7/19/2028
11732,5845,Health,1662,166200,5/7/2020,2/27/2025
11733,5846,Life,3631,363100,11/10/2020,10/10/2022
11734,5846,Health,2544,254400,7/15/2021,11/21/2023
11735,5846,Health,2891,289100,3/25/2020,3/10/2025
11736,5847,Health,4728,472800,1/20/2023,10/16/2027
11737,5847,Health,988,98800,7/23/2023,12/24/2027
11738,5848,Life,3573,357300,1/8/2023,12/10/2025
11739,5848,Motor,1981,198100,7/28/2021,1/23/2024
11740,5849,Life,4014,401400,11/19/2021,3/22/2025
11741,5850,Health,1066,106600,3/13/2023,8/18/2025
11742,5851,Life,791,79100,9/1/2021,3/22/2024
11743,5852,Health,2494,249400,8/14/2024,10/2/2026
11744,5853,Motor,4257,425700,3/17/2022,9/4/2026
11745,5853,Health,1410,141000,8/4/2021,10/20/2025
11746,5853,Life,931,93100,1/26/2024,2/16/2026
11747,5854,Motor,3343,334300,5/27/2022,9/20/2025
11748,5854,Health,4107,410700,12/2/2022,8/9/2027
11749,5855,Motor,1982,198200,7/14/2023,8/24/2025
11750,5856,Health,3117,311700,8/9/2022,4/4/2024
11751,5856,Motor,3470,347000,9/11/2024,4/10/2027
11752,5857,Motor,3837,383700,6/18/2020,9/11/2023
11753,5857,Motor,4769,476900,2/11/2021,11/9/2025
11754,5857,Health,4936,493600,1/25/2024,2/23/2028
11755,5858,Motor,4004,400400,6/25/2021,7/14/2025
11756,5858,Health,2388,238800,1/13/2025,5/5/2028
11757,5858,Life,3283,328300,2/7/2025,11/1/2026
11758,5859,Health,3541,354100,7/29/2023,5/9/2027
11759,5860,Health,4871,487100,6/25/2023,12/6/2027
11760,5861,Life,3055,305500,9/10/2022,8/27/2024
11761,5861,Health,4519,451900,9/12/2023,8/18/2027
11762,5861,Health,2199,219900,6/11/2021,9/19/2023
11763,5862,Health,733,73300,4/26/2024,10/14/2028
11764,5862,Motor,1850,185000,8/18/2023,10/20/2024
11765,5863,Motor,4804,480400,5/21/2023,10/20/2026
11766,5864,Life,3531,353100,5/26/2023,1/27/2028
11767,5864,Motor,1376,137600,6/21/2023,8/30/2026
11768,5864,Health,2513,251300,11/12/2022,10/16/2024
11769,5865,Health,587,58700,4/2/2023,6/11/2025
11770,5865,Motor,1265,126500,2/14/2021,12/23/2023
11771,5865,Health,587,58700,9/22/2020,5/8/2022
11772,5866,Motor,4404,440400,8/19/2020,12/15/2024
11773,5866,Motor,4776,477600,12/2/2021,4/2/2023
11774,5867,Motor,565,56500,9/17/2023,4/20/2026
11775,5867,Life,4860,486000,5/20/2024,8/29/2027
11776,5867,Health,2640,264000,2/7/2025,2/3/2029
11777,5868,Health,4855,485500,9/14/2024,9/13/2026
11778,5869,Motor,896,89600,4/19/2022,8/10/2025
11779,5870,Life,957,95700,5/16/2023,11/6/2025
11780,5870,Motor,4958,495800,3/24/2023,6/19/2024
11781,5871,Motor,1487,148700,1/31/2024,3/26/2027
11782,5871,Life,4023,402300,2/2/2025,11/28/2027
11783,5872,Life,1508,150800,12/3/2023,12/5/2027
11784,5872,Motor,790,79000,12/13/2024,5/22/2026
11785,5873,Motor,4593,459300,1/8/2024,8/7/2027
11786,5873,Health,3629,362900,9/26/2021,8/7/2026
11787,5874,Motor,4482,448200,9/25/2023,11/27/2025
11788,5874,Health,2354,235400,1/16/2022,6/24/2025
11789,5875,Health,1219,121900,9/23/2022,4/28/2026
11790,5876,Motor,1745,174500,10/5/2020,9/27/2025
11791,5877,Life,4920,492000,3/9/2022,4/14/2024
11792,5878,Health,2767,276700,2/22/2023,5/24/2027
11793,5878,Life,944,94400,4/14/2023,5/7/2024
11794,5878,Health,1521,152100,1/3/2022,12/17/2025
11795,5879,Health,668,66800,4/21/2021,7/19/2024
11796,5880,Health,611,61100,2/10/2025,10/19/2026
11797,5880,Life,2165,216500,8/26/2021,4/12/2024
11798,5880,Life,4582,458200,3/17/2024,8/5/2028
11799,5881,Motor,2733,273300,5/26/2020,6/2/2022
11800,5881,Health,1947,194700,8/20/2024,10/1/2027
11801,5881,Motor,1639,163900,8/23/2023,6/8/2027
11802,5882,Life,4228,422800,5/21/2022,8/5/2023
11803,5883,Life,887,88700,2/15/2021,12/4/2024
11804,5884,Life,4618,461800,1/31/2021,7/2/2023
11805,5885,Motor,3402,340200,6/3/2023,12/31/2025
11806,5885,Life,697,69700,4/26/2021,3/21/2023
11807,5886,Motor,4568,456800,6/30/2021,1/2/2025
11808,5887,Life,584,58400,3/14/2021,4/26/2022
11809,5888,Life,3835,383500,12/8/2022,5/7/2026
11810,5889,Motor,2384,238400,11/24/2023,8/20/2027
11811,5890,Health,2653,265300,6/12/2021,8/17/2023
11812,5891,Health,1962,196200,6/18/2021,9/12/2023
11813,5891,Health,931,93100,4/14/2021,6/5/2022
11814,5891,Health,2298,229800,7/15/2020,5/23/2022
11815,5892,Health,4691,469100,9/14/2020,6/27/2022
11816,5892,Life,1154,115400,6/15/2024,8/27/2028
11817,5892,Health,1961,196100,6/19/2020,10/6/2022
11818,5893,Motor,3079,307900,3/11/2022,7/27/2024
11819,5893,Life,966,96600,8/10/2024,5/11/2027
11820,5894,Life,4463,446300,8/1/2022,5/24/2025
11821,5895,Life,903,90300,11/21/2021,4/30/2026
11822,5895,Health,3658,365800,4/6/2020,1/3/2022
11823,5896,Motor,3163,316300,7/7/2021,12/7/2022
11824,5897,Health,4522,452200,10/5/2022,4/23/2025
11825,5897,Health,2313,231300,5/5/2021,12/1/2022
11826,5898,Motor,4922,492200,7/1/2022,4/7/2024
11827,5898,Motor,4844,484400,8/1/2022,4/7/2024
11828,5898,Health,4184,418400,8/5/2023,7/16/2027
11829,5899,Motor,4616,461600,4/24/2020,4/8/2023
11830,5899,Health,3138,313800,1/18/2021,8/7/2024
11831,5899,Motor,2111,211100,10/28/2021,8/6/2024
11832,5900,Health,4271,427100,2/7/2023,12/24/2026
11833,5900,Health,2604,260400,1/2/2024,4/2/2025
11834,5900,Life,1491,149100,10/30/2024,8/29/2027
11835,5901,Health,1344,134400,9/23/2020,12/8/2022
11836,5901,Motor,1377,137700,9/15/2022,7/4/2026
11837,5902,Health,2335,233500,12/9/2022,8/16/2026
11838,5902,Motor,2240,224000,2/4/2022,6/12/2025
11839,5903,Motor,1916,191600,9/16/2024,5/29/2027
11840,5903,Motor,3598,359800,3/28/2023,11/8/2026
11841,5904,Health,4860,486000,11/26/2023,7/25/2028
11842,5905,Motor,647,64700,12/15/2023,6/12/2026
11843,5905,Life,1180,118000,11/11/2021,1/30/2024
11844,5906,Health,4710,471000,9/7/2024,3/22/2028
11845,5906,Life,2864,286400,7/31/2024,7/13/2026
11846,5906,Health,747,74700,6/10/2024,2/19/2027
11847,5907,Motor,2271,227100,8/11/2020,3/30/2022
11848,5907,Health,2192,219200,12/30/2020,8/28/2023
11849,5907,Life,2729,272900,7/19/2024,8/8/2026
11850,5908,Motor,907,90700,2/2/2023,6/23/2024
11851,5909,Life,4957,495700,1/8/2022,1/2/2024
11852,5909,Life,4202,420200,6/1/2023,2/28/2025
11853,5910,Motor,1983,198300,5/9/2021,8/27/2023
11854,5911,Life,2267,226700,1/25/2022,3/19/2024
11855,5912,Life,4810,481000,3/21/2021,10/4/2022
11856,5913,Health,680,68000,3/29/2021,9/12/2025
11857,5913,Motor,4638,463800,7/25/2022,3/18/2026
11858,5914,Life,4191,419100,8/3/2024,4/7/2029
11859,5915,Health,1940,194000,9/12/2024,6/10/2027
11860,5915,Life,4315,431500,2/9/2021,6/3/2023
11861,5916,Health,662,66200,8/17/2022,1/18/2026
11862,5917,Life,3963,396300,5/2/2024,2/12/2026
11863,5918,Motor,2467,246700,5/21/2020,7/21/2021
11864,5918,Motor,4919,491900,5/13/2021,9/16/2024
11865,5918,Health,2038,203800,6/13/2023,10/12/2025
11866,5919,Health,3588,358800,11/22/2020,5/16/2024
11867,5919,Motor,2618,261800,5/2/2021,5/1/2023
11868,5919,Motor,2580,258000,1/30/2022,3/13/2024
11869,5920,Life,2104,210400,1/26/2023,4/21/2024
11870,5921,Life,3555,355500,1/13/2023,7/20/2027
11871,5921,Health,1441,144100,7/12/2020,12/27/2022
11872,5921,Life,3345,334500,5/30/2020,2/25/2024
11873,5922,Life,4169,416900,6/19/2023,10/12/2026
11874,5922,Health,1531,153100,9/20/2022,1/24/2026
11875,5922,Life,1665,166500,3/20/2023,8/16/2027
11876,5923,Motor,3369,336900,8/29/2021,3/20/2024
11877,5923,Health,1024,102400,10/26/2023,1/26/2027
11878,5923,Life,2982,298200,2/20/2024,10/18/2028
11879,5924,Life,1792,179200,10/29/2024,7/8/2028
11880,5924,Health,3561,356100,5/7/2021,4/21/2023
11881,5924,Life,4435,443500,11/4/2023,11/27/2024
11882,5925,Life,4640,464000,4/27/2023,9/24/2025
11883,5926,Health,4034,403400,11/14/2022,6/22/2024
11884,5926,Motor,2549,254900,3/24/2020,8/13/2022
11885,5926,Motor,760,76000,5/31/2020,2/2/2024
11886,5927,Life,2398,239800,1/20/2025,8/2/2028
11887,5927,Motor,4328,432800,7/20/2022,7/1/2025
11888,5927,Health,4902,490200,4/4/2024,11/10/2025
11889,5928,Motor,4346,434600,9/21/2020,10/4/2021
11890,5928,Motor,887,88700,7/7/2020,2/18/2024
11891,5928,Motor,809,80900,1/29/2024,1/6/2028
11892,5929,Life,3663,366300,4/2/2023,6/4/2026
11893,5929,Health,4742,474200,11/11/2023,3/12/2026
11894,5929,Motor,3696,369600,10/7/2024,9/6/2026
11895,5930,Life,1067,106700,12/27/2021,5/14/2023
11896,5931,Life,2254,225400,9/7/2020,12/20/2024
11897,5932,Health,1812,181200,4/29/2022,8/2/2025
11898,5933,Health,2190,219000,5/20/2020,7/23/2021
11899,5933,Health,3509,350900,2/3/2025,9/20/2028
11900,5934,Health,1490,149000,12/11/2022,10/14/2025
11901,5934,Motor,3842,384200,3/30/2024,7/20/2027
11902,5934,Motor,1219,121900,9/6/2023,3/14/2027
11903,5935,Life,1291,129100,3/1/2021,9/12/2024
11904,5936,Health,3128,312800,3/13/2025,4/14/2028
11905,5936,Motor,782,78200,5/16/2024,1/15/2026
11906,5937,Life,3324,332400,11/13/2024,9/12/2028
11907,5937,Life,4757,475700,5/11/2024,5/15/2025
11908,5938,Motor,1591,159100,2/3/2025,1/25/2030
11909,5938,Life,2797,279700,11/16/2021,4/25/2024
11910,5939,Motor,3716,371600,5/7/2020,6/13/2022
11911,5939,Life,3899,389900,7/9/2022,6/18/2025
11912,5939,Motor,2961,296100,10/25/2021,7/7/2025
11913,5940,Life,4119,411900,9/2/2021,9/23/2022
11914,5940,Motor,2788,278800,7/4/2022,7/24/2025
11915,5941,Motor,2574,257400,10/2/2023,7/20/2025
11916,5941,Life,1081,108100,12/16/2023,3/4/2028
11917,5941,Health,986,98600,12/14/2021,7/16/2024
11918,5942,Health,4124,412400,12/10/2023,1/21/2027
11919,5942,Health,1018,101800,3/6/2022,5/7/2026
11920,5943,Life,530,53000,6/29/2024,12/21/2025
11921,5944,Motor,3085,308500,10/26/2024,3/19/2026
11922,5945,Motor,3428,342800,12/23/2024,9/23/2028
11923,5946,Life,4478,447800,4/10/2024,1/27/2028
11924,5946,Health,3548,354800,8/16/2020,6/21/2024
11925,5947,Life,4986,498600,3/23/2021,9/20/2025
11926,5947,Motor,3674,367400,3/14/2024,9/4/2027
11927,5948,Life,4185,418500,8/4/2024,5/17/2029
11928,5948,Health,581,58100,9/1/2022,1/13/2026
11929,5948,Health,3688,368800,7/14/2023,10/2/2024
11930,5949,Motor,4811,481100,3/25/2021,8/19/2022
11931,5949,Health,3740,374000,9/14/2024,5/18/2028
11932,5950,Health,1502,150200,2/21/2025,9/3/2026
11933,5950,Motor,4447,444700,9/10/2024,6/16/2029
11934,5950,Motor,2609,260900,2/22/2022,8/11/2025
11935,5951,Motor,2828,282800,10/12/2023,11/5/2024
11936,5952,Life,1515,151500,10/27/2022,6/5/2025
11937,5953,Health,3888,388800,9/15/2024,12/1/2025
11938,5953,Motor,2625,262500,6/11/2021,9/25/2025
11939,5953,Life,2739,273900,12/5/2023,5/16/2026
11940,5954,Life,4827,482700,7/22/2023,1/4/2025
11941,5954,Health,3852,385200,9/18/2021,8/19/2026
11942,5955,Life,559,55900,1/27/2025,1/21/2029
11943,5955,Life,940,94000,4/13/2023,8/20/2027
11944,5955,Life,3246,324600,6/7/2022,1/11/2025
11945,5956,Motor,4806,480600,6/17/2022,9/11/2024
11946,5956,Life,1909,190900,1/21/2022,12/20/2025
11947,5956,Motor,4487,448700,4/16/2022,5/7/2025
11948,5957,Motor,3731,373100,2/9/2021,11/23/2022
11949,5958,Health,1163,116300,12/11/2023,11/15/2025
11950,5958,Motor,3087,308700,12/3/2023,8/16/2027
11951,5958,Motor,4439,443900,8/14/2020,10/22/2024
11952,5959,Motor,2462,246200,7/11/2021,3/24/2024
11953,5959,Health,4141,414100,1/28/2023,5/18/2026
11954,5959,Life,868,86800,6/5/2022,6/10/2024
11955,5960,Health,4958,495800,4/13/2021,9/9/2023
11956,5960,Life,1773,177300,4/15/2023,10/29/2027
11957,5961,Motor,935,93500,8/26/2021,10/21/2022
11958,5961,Health,2404,240400,1/18/2022,3/17/2025
11959,5961,Life,1308,130800,9/22/2020,12/3/2022
11960,5962,Life,1330,133000,12/19/2024,8/13/2027
11961,5962,Life,3164,316400,3/2/2024,1/29/2027
11962,5962,Motor,3073,307300,12/13/2024,7/14/2026
11963,5963,Health,1444,144400,12/22/2022,12/30/2024
11964,5963,Life,3317,331700,5/2/2023,9/14/2026
11965,5964,Motor,3355,335500,9/7/2023,11/22/2025
11966,5964,Health,920,92000,10/9/2020,7/12/2022
11967,5964,Health,4417,441700,4/29/2024,2/16/2028
11968,5965,Health,4169,416900,10/16/2020,4/15/2024
11969,5966,Life,1306,130600,7/27/2024,10/18/2027
11970,5967,Motor,4318,431800,4/5/2023,2/27/2028
11971,5967,Health,3723,372300,4/6/2024,2/1/2027
11972,5968,Motor,3041,304100,5/7/2021,3/17/2024
11973,5968,Health,1488,148800,6/18/2022,10/28/2024
11974,5968,Life,3912,391200,5/26/2022,4/16/2025
11975,5969,Health,516,51600,8/5/2021,6/27/2025
11976,5969,Health,1188,118800,12/4/2020,4/24/2025
11977,5969,Life,4356,435600,1/21/2022,4/17/2026
11978,5970,Health,674,67400,8/19/2021,11/28/2022
11979,5971,Health,3145,314500,3/16/2022,11/8/2024
11980,5971,Life,3876,387600,10/9/2022,3/30/2027
11981,5971,Motor,3949,394900,12/20/2024,6/11/2028
11982,5972,Life,4379,437900,3/9/2021,5/9/2023
11983,5972,Life,4634,463400,1/3/2025,8/16/2028
11984,5972,Health,3064,306400,9/6/2022,7/23/2024
11985,5973,Motor,3491,349100,4/28/2022,3/5/2024
11986,5973,Health,2349,234900,11/19/2020,9/22/2025
11987,5974,Motor,3909,390900,12/2/2023,4/25/2027
11988,5974,Health,3252,325200,1/3/2022,2/23/2024
11989,5975,Health,3486,348600,10/19/2023,12/15/2026
11990,5976,Motor,2503,250300,3/15/2023,3/6/2027
11991,5977,Health,3090,309000,9/7/2022,8/27/2027
11992,5977,Health,3767,376700,7/13/2020,1/24/2024
11993,5977,Motor,4401,440100,6/24/2024,12/9/2026
11994,5978,Motor,1454,145400,6/20/2020,2/26/2023
11995,5979,Health,3729,372900,8/7/2024,8/13/2027
11996,5979,Health,1475,147500,8/7/2022,4/26/2026
11997,5979,Motor,1355,135500,7/16/2022,7/16/2026
11998,5980,Motor,1663,166300,5/6/2020,3/30/2023
11999,5980,Health,1642,164200,6/19/2023,1/22/2027
12000,5981,Health,506,50600,3/8/2025,5/23/2026
12001,5981,Motor,1573,157300,4/10/2022,12/31/2025
12002,5982,Life,1943,194300,4/20/2024,11/24/2027
12003,5982,Life,2059,205900,11/10/2020,3/3/2022
12004,5982,Motor,2603,260300,11/6/2021,9/29/2025
12005,5983,Life,3476,347600,4/15/2024,9/17/2028
12006,5983,Life,1826,182600,6/11/2020,9/4/2023
12007,5984,Health,4818,481800,9/15/2023,7/30/2027
12008,5984,Life,1809,180900,5/7/2020,2/4/2022
12009,5985,Life,2470,247000,12/25/2023,8/15/2025
12010,5985,Health,2712,271200,9/14/2022,12/9/2025
12011,5985,Life,3007,300700,4/9/2023,11/12/2024
12012,5986,Life,3479,347900,11/22/2022,3/21/2027
12013,5987,Motor,1405,140500,12/8/2024,3/2/2028
12014,5987,Motor,2521,252100,5/12/2021,1/27/2025
12015,5987,Life,3542,354200,5/9/2022,12/21/2023
12016,5988,Health,4342,434200,7/20/2021,1/20/2025
12017,5989,Health,4659,465900,11/6/2023,1/27/2027
12018,5990,Health,560,56000,10/14/2022,7/17/2025
12019,5990,Motor,4719,471900,7/8/2023,11/12/2025
12020,5990,Motor,4780,478000,12/12/2021,2/1/2024
12021,5991,Life,3208,320800,6/12/2024,7/21/2028
12022,5991,Health,3111,311100,7/6/2020,12/28/2023
12023,5992,Motor,3130,313000,2/13/2024,5/21/2028
12024,5992,Motor,765,76500,3/2/2025,3/21/2028
12025,5993,Motor,3164,316400,12/18/2024,7/13/2027
12026,5993,Life,2068,206800,11/15/2020,5/17/2025
12027,5993,Health,3856,385600,9/7/2024,2/16/2028
12028,5994,Motor,3634,363400,1/28/2023,6/27/2024
12029,5994,Health,3650,365000,3/30/2023,9/20/2024
12030,5995,Life,1100,110000,4/3/2024,8/13/2027
12031,5996,Life,3400,340000,6/13/2022,8/22/2023
12032,5996,Life,1480,148000,9/22/2024,7/6/2028
12033,5997,Life,4219,421900,1/10/2022,2/15/2026
12034,5998,Health,1512,151200,7/15/2023,2/25/2028
12035,5998,Life,664,66400,5/30/2023,2/14/2028
12036,5998,Health,1068,106800,2/20/2023,12/3/2027
12037,5999,Motor,1949,194900,7/18/2021,10/29/2022
12038,6000,Motor,1287,128700,2/18/2022,9/18/2026
12039,6000,Life,4015,401500,4/16/2020,7/6/2024
12040,6001,Health,2112,211200,8/14/2024,7/20/2027
12041,6001,Motor,4766,476600,6/25/2020,10/12/2022
12042,6002,Health,1780,178000,3/19/2023,6/4/2027
12043,6002,Life,1263,126300,8/29/2020,8/12/2022
12044,6003,Motor,3009,300900,2/6/2021,11/28/2024
12045,6003,Life,1374,137400,11/23/2020,8/22/2024
12046,6003,Life,799,79900,2/9/2024,9/28/2025
12047,6004,Life,2958,295800,5/13/2022,7/3/2023
12048,6004,Motor,4475,447500,10/29/2022,5/9/2024
12049,6005,Life,1201,120100,12/14/2021,1/3/2025
12050,6005,Life,2369,236900,8/20/2022,11/10/2024
12051,6006,Life,3103,310300,7/7/2021,6/6/2023
12052,6006,Life,4632,463200,8/19/2022,6/9/2026
12053,6006,Life,2755,275500,4/17/2023,8/29/2024
12054,6007,Motor,641,64100,9/9/2024,8/29/2028
12055,6007,Health,4977,497700,8/19/2023,8/17/2025
12056,6007,Motor,3051,305100,10/27/2023,11/17/2024
12057,6008,Motor,2711,271100,5/8/2020,1/18/2024
12058,6008,Motor,4777,477700,7/5/2023,8/27/2026
12059,6009,Health,2729,272900,8/11/2022,4/8/2026
12060,6009,Life,2871,287100,6/9/2024,8/10/2026
12061,6010,Health,1515,151500,4/28/2020,12/15/2022
12062,6010,Life,1840,184000,3/8/2022,11/4/2024
12063,6011,Life,4729,472900,10/26/2023,6/23/2028
12064,6011,Motor,3109,310900,10/3/2021,3/18/2024
12065,6012,Life,2093,209300,2/15/2023,8/24/2027
12066,6013,Life,3962,396200,12/31/2023,5/19/2026
12067,6014,Life,3732,373200,2/9/2022,5/18/2025
12068,6015,Motor,4134,413400,12/13/2023,2/1/2026
12069,6015,Life,3129,312900,7/22/2021,5/2/2024
12070,6015,Life,3939,393900,11/3/2020,1/1/2022
12071,6016,Motor,4142,414200,5/25/2020,10/29/2021
12072,6016,Motor,3810,381000,10/15/2023,4/10/2028
12073,6017,Health,2349,234900,9/11/2024,1/24/2027
12074,6017,Health,634,63400,7/17/2020,4/27/2022
12075,6018,Life,4790,479000,1/24/2025,2/27/2026
12076,6018,Life,1648,164800,8/24/2020,7/1/2023
12077,6019,Life,2255,225500,5/7/2023,10/2/2025
12078,6019,Motor,1017,101700,12/13/2022,1/25/2025
12079,6019,Life,3948,394800,8/8/2022,11/30/2026
12080,6020,Motor,2625,262500,3/4/2024,11/12/2027
12081,6020,Health,4398,439800,8/17/2022,9/16/2025
12082,6020,Health,3639,363900,4/30/2024,6/20/2026
12083,6021,Life,1562,156200,6/14/2020,1/8/2023
12084,6021,Life,3295,329500,5/21/2020,2/3/2022
12085,6021,Health,594,59400,9/2/2024,5/11/2026
12086,6022,Life,3343,334300,9/7/2024,7/20/2029
12087,6022,Motor,3943,394300,7/27/2020,9/30/2023
12088,6023,Health,1518,151800,9/5/2022,3/20/2024
12089,6023,Motor,1747,174700,11/12/2020,8/21/2024
12090,6024,Life,1668,166800,12/19/2023,3/23/2025
12091,6024,Life,3717,371700,10/6/2021,12/23/2024
12092,6024,Life,3365,336500,11/17/2020,10/24/2025
12093,6025,Life,3145,314500,8/10/2023,8/27/2026
12094,6025,Health,2189,218900,4/19/2020,7/19/2021
12095,6025,Health,2662,266200,2/6/2021,1/25/2026
12096,6026,Life,3031,303100,2/28/2023,9/8/2025
12097,6026,Health,910,91000,3/27/2022,3/29/2026
12098,6027,Health,3139,313900,2/11/2021,6/16/2024
12099,6027,Health,4347,434700,12/5/2022,1/14/2025
12100,6027,Health,1181,118100,6/19/2020,7/5/2024
12101,6028,Health,4451,445100,6/3/2020,3/5/2023
12102,6028,Motor,1593,159300,3/8/2023,9/30/2026
12103,6029,Life,2897,289700,6/5/2020,3/9/2023
12104,6029,Health,4617,461700,7/16/2023,5/5/2026
12105,6030,Life,2048,204800,3/4/2022,6/8/2026
12106,6031,Life,2135,213500,8/10/2024,3/26/2028
12107,6031,Health,4060,406000,9/7/2020,12/8/2024
12108,6031,Motor,2899,289900,5/9/2022,6/5/2025
12109,6032,Motor,2187,218700,7/10/2021,7/29/2025
12110,6032,Life,2372,237200,7/26/2023,11/28/2024
12111,6032,Health,2513,251300,7/1/2022,7/20/2025
